-6.217835436320201525e-01,-4.362747443785131574e-01,-6.504226105278558823e-01
-5.971233927260737318e-01,-5.121785207223786829e-01,-6.173465937137249115e-01
-5.834280129875755172e-01,-5.816639012473893144e-01,-5.668146607552035920e-01
-6.173795574738109027e-01,-4.964339710356928670e-01,-6.102424062740758881e-01
-6.090218320413182118e-01,-5.225250842122035611e-01,-5.967075870692999384e-01
-5.979201839646922645e-01,-5.272112829179088633e-01,-6.037712453998460571e-01
-6.198030250720802936e-01,-4.941555473926259601e-01,-6.096347308779187513e-01
-6.217835429391258550e-01,-4.362747481646202519e-01,-6.504226086506875726e-01
-5.971270906228705044e-01,-5.121107705660744580e-01,-6.173992195609642186e-01
-5.834055481934756759e-01,-5.817355795262793006e-01,-5.667642206864280663e-01
-6.174297587867971782e-01,-4.960956992595240145e-01,-6.104666658718406191e-01
-6.089885054136285891e-01,-5.228323840481231555e-01,-5.964723786267313033e-01
-5.979502997538097553e-01,-5.270508640017618207e-01,-6.038814666632230654e-01
-6.198518807841364442e-01,-4.938861277481125800e-01,-6.098033606879710300e-01
-6.217835400832654180e-01,-4.362747637695902347e-01,-6.504226009136756526e-01
-5.971325721989563240e-01,-5.120102434966822269e-01,-6.174772884677836027e-01
-5.834203188675365359e-01,-5.816884527571999364e-01,-5.667973848399768810e-01
-6.173785924968320238e-01,-4.964404676127499583e-01,-6.102380975021673981e-01
-6.090153779026244996e-01,-5.225837495890411910e-01,-5.966627976869194327e-01
-5.979166310811284690e-01,-5.272302008164471143e-01,-6.037582443525244535e-01
-6.197960599778984392e-01,-4.941939310767921034e-01,-6.096106975133722683e-01
-6.217835534237257100e-01,-4.362746908747471286e-01,-6.504226370552527170e-01
-5.970597143587843547e-01,-5.130760358233621421e-01,-6.166625324710354183e-01
-5.834288624075362195e-01,-5.816611906722722880e-01,-5.668165680143469887e-01
-6.174473233343917844e-01,-4.959772055024513349e-01,-6.105451781229416230e-01
-6.083815109548778022e-01,-5.255428141783302642e-01,-5.947072284694218114e-01
-5.979684966391549672e-01,-5.269538796633012057e-01,-6.039480819862780292e-01
-6.198800192411954013e-01,-4.937308102416881894e-01,-6.099005236623603610e-01
-6.217837485503426853e-01,-4.362736246628362013e-01,-6.504231656869509104e-01
-5.962797166645175118e-01,-5.188238219251408712e-01,-6.125947610757640494e-01
-5.833445649702868607e-01,-5.819324311658254922e-01,-5.666248883318298901e-01
-6.166974619630982701e-01,-5.007317145519777357e-01,-6.074141836095939828e-01
-6.054547379727230894e-01,-5.343442366607141780e-01,-5.898311597515513149e-01
-5.973945150120282266e-01,-5.293581403764833215e-01,-6.024116139739462694e-01
-6.193647325348344834e-01,-4.962738535784764760e-01,-6.083581102824404674e-01
-6.217829583399434590e-01,-4.362779425058229132e-01,-6.504210248761291835e-01
-5.951640750245401623e-01,-5.249291360475170087e-01,-6.084645642340978933e-01
-5.824146588628349441e-01,-5.849733696232697344e-01,-5.644460310545952320e-01
-6.160660319993395140e-01,-5.041756159782205815e-01,-6.052021087781921382e-01
-6.018972471116179612e-01,-5.448873000526085475e-01,-5.837957983411961038e-01
-5.961708093889879212e-01,-5.334979229503321596e-01,-5.999669426228085856e-01
-6.183517032421286252e-01,-5.005157931434834895e-01,-6.059085012702066786e-01
-6.217846796184269831e-01,-4.362685370510980820e-01,-6.504256881236356591e-01
-5.933289780163518712e-01,-5.341042530403916633e-01,-6.022402931805848070e-01
-5.805569076727279398e-01,-5.912076022864197755e-01,-5.598457358524956406e-01
-6.151904525866789264e-01,-5.085204694756338961e-01,-6.024513583439562447e-01
-5.969126116085848865e-01,-5.594085788057036046e-01,-5.751150980988080086e-01
-5.939111542265174126e-01,-5.405009433688422460e-01,-5.959263973870578823e-01
-6.165204862026290034e-01,-5.073901598186704165e-01,-6.020446128084346871e-01
-6.217831575248324860e-01,-4.362768541332145422e-01,-6.504215644995755552e-01
-5.906610226655166773e-01,-5.462456969756207537e-01,-5.939151411096911248e-01
